8	9
20	21
3	3
2	2
4	4
2	3
6	6
3	3
8	9
6	7
3	3
1	1
6	6
1	2
11	12
10	11
17	18
15	16
6	7
12	13
17	17
10	11
12	12
1	2
7	7
5	6
3	3
7	7
7	8
1	2
1	1
3	4
7	8
6	7
1	2
1	2
1	2
1	1
16	16
14	14
2	3
1	2
16	16
15	15
7	8
1	2
12	13
5	5
7	7
5	6
5	5
3	4
13	15
1	2
10	11
9	10
3	3
1	2
6	7
6	7
4	4
2	3
12	13
6	7
1	2
1	2
15	15
7	7
15	16
14	15
2	2
1	1
3	4
5	5
13	14
12	13
6	6
8	8
13	13
13	13
5	5
4	4
3	4
15	15
3	4
3	4
6	7
6	7
12	12
1	1
11	11
3	3
4	5
2	3
13	14
12	13
1	1
1	2
14	14
10	10
7	7
11	11
4	4
4	4
10	10
4	5
7	8
8	8
13	13
12	12
5	6
5	6
7	8
7	8
6	7
3	3
4	4
3	3
4	5
4	5
12	12
5	6
2	2
6	7
9	9
8	8
1	1
7	7
9	9
8	8
7	8
5	5
5	6
8	8
4	5
3	4
8	8
5	5
14	14
13	13
1	2
3	3
13	13
12	12
4	5
4	5
9	9
4	5
17	17
9	9
5	5
5	6
3	4
1	1
6	7
5	5
4	5
3	4
12	12
6	7
4	4
4	4
6	7
6	7
14	15
14	15
11	12
10	11
1	2
1	2
3	3
3	3
11	11
11	11
5	5
1	2
1	2
1	2
1	1
1	1
13	13
12	12
1	2
1	2
7	7
6	6
5	5
5	5
1	1
1	1
6	7
3	4
1	1
1	1
1	2
1	2
4	5
10	10
25	26
5	5
1	2
1	2
7	8
11	12
2	2
1	1
13	13
13	13
10	10
1	1
13	14
12	13
2	2
2	2
8	8
5	5
7	8
9	9
10	10
10	10
6	6
1	2
13	13
3	3
2	3
2	3
3	3
1	2
3	3
3	3
9	9
1	2
12	12
11	11
12	13
9	10
22	22
12	13
12	12
11	11
5	6
16	16
10	10
11	11
5	5
5	5
8	8
5	5
7	7
4	4
1	2
1	2
1	2
1	2
14	14
6	7
4	4
4	4
11	12
10	10
10	10
3	3
12	12
10	10
3	3
1	1
12	12
10	10
4	4
1	1
7	8
7	8
15	15
9	9
21	21
20	20
23	23
20	21
15	15
13	14
4	4
4	5
3	4
1	2
14	14
9	10
17	17
11	12
15	15
13	13
5	6
5	6
12	12
11	11
4	5
4	5
1	2
4	4
11	11
10	10
20	20
8	9
10	10
9	9
17	17
16	16
11	11
7	7
14	14
10	11
18	19
1	2
3	3
2	2
4	4
7	8
8	8
4	5
11	11
1	2
14	15
17	18
5	6
5	6
1	2
1	2
13	13
11	12
10	10
6	6
3	3
4	5
1	2
6	7
3	3
7	8
5	6
5	6
9	9
8	8
13	14
2	2
2	3
2	3
11	11
3	4
9	9
6	6
2	3
2	3
8	9
13	14
4	4
4	5
1	2
15	16
5	5
1	2
8	9
8	9
21	22
4	4
7	7
1	2
1	2
1	2
1	1
3	3
15	16
14	15
5	6
7	7
1	2
1	2
1	3
1	3
1	2
13	13
11	11
11	11
3	3
3	3
1	1
1	1
1	2
1	1
14	14
14	15
6	6
1	2
8	8
3	4
12	13
12	13
2	2
2	2
6	6
5	5
17	17
17	17
14	14
13	13
7	8
9	10
7	7
7	8
10	10
1	1
7	7
3	4
4	5
2	3
5	5
4	4
4	5
4	5
6	6
7	10
7	7
13	13
8	9
8	9
15	16
4	5
7	7
3	3
10	10
8	8
3	3
5	5
9	9
3	4
4	5
1	2
7	7
6	6
13	13
11	11
3	4
11	12
11	12
4	5
9	9
1	2
6	6
10	10
10	11
1	2
2	2
5	5
9	10
15	15
2	3
1	1
1	1
10	10
3	3
2	2
4	5
3	4
12	12
11	11
4	4
4	4
12	12
11	11
5	5
6	6
12	13
11	12
4	4
2	3
14	14
7	8
1	2
3	4
8	8
7	7
2	3
4	4
4	4
2	3
4	4
4	4
9	9
5	5
15	15
10	11
7	8
6	7
13	14
12	13
6	6
1	2
8	9
5	5
13	13
1	2
6	6
6	6
9	10
8	9
5	5
4	4
24	25
21	22
6	6
8	8
6	6
1	2
13	14
6	7
4	4
5	5
14	14
13	13
21	22
20	21
9	10
9	10
1	2
6	7
5	5
5	6
10	10
2	2
7	7
2	3
3	3
3	3
23	23
6	6
3	4
5	5
7	7
6	6
5	6
5	6
1	3
1	3
10	11
4	5
1	1
3	4
11	11
10	10
1	1
1	1
2	3
5	6
14	14
13	13
1	1
1	1
3	4
1	2
18	18
15	16
2	2
2	3
1	1
1	2
5	5
3	4
7	7
7	7
4	4
3	3
3	3
1	2
13	13
12	12
7	7
6	6
1	1
1	1
7	7
1	2
11	11
1	2
3	3
2	2
1	2
1	2
3	4
3	4
1	2
1	2
9	10
3	3
1	1
1	1
7	8
4	4
14	14
13	13
7	7
3	4
19	19
18	18
7	7
6	6
4	4
2	2
1	2
1	2
13	13
12	12
11	11
2	3
5	5
3	4
8	8
6	6
19	19
18	18
5	5
2	3
18	19
17	18
5	5
1	1
7	7
1	2
8	8
7	7
5	6
5	6
1	2
1	2
5	6
4	5
7	8
5	6
1	2
4	4
5	5
5	5
8	8
5	5
2	2
2	2
16	17
11	11
4	4
10	10
1	2
1	2
11	11
6	6
3	3
3	3
5	5
5	5
2	2
6	7
7	7
10	11
4	5
4	5
5	5
2	2
3	3
3	3
11	11
