5	6
5	5
7	7
6	6
12	12
12	12
4	4
3	3
8	9
3	4
10	10
1	2
4	4
4	4
5	6
1	2
8	9
5	6
5	5
4	4
13	13
17	17
16	16
7	8
10	10
6	7
22	23
21	22
3	3
7	8
3	3
3	3
6	6
8	8
6	6
4	5
5	6
5	6
13	14
11	12
14	14
4	4
9	9
9	9
11	11
6	6
5	6
2	2
5	6
5	6
4	5
4	5
5	5
1	1
4	5
8	8
3	4
1	2
14	15
19	19
10	10
2	3
1	1
1	2
11	11
9	9
9	11
4	6
19	19
2	3
8	8
7	7
7	7
6	6
11	11
10	10
7	7
1	2
5	6
5	5
3	4
3	4
3	3
2	2
10	10
3	4
9	9
9	11
7	7
16	17
17	17
3	4
8	8
7	7
6	7
6	7
7	7
1	1
25	26
24	25
17	17
9	10
4	5
4	5
3	3
2	2
27	27
22	22
19	19
18	18
5	5
3	4
1	2
1	2
19	20
6	6
3	4
2	3
20	20
20	20
6	6
1	1
9	10
5	6
1	2
1	2
1	2
1	2
19	19
18	18
11	11
10	10
13	14
8	8
14	15
2	2
2	2
2	2
2	3
1	2
6	7
4	5
7	7
1	2
1	1
4	4
14	14
3	3
8	8
4	4
1	2
1	2
3	3
2	2
10	10
5	6
8	9
7	8
12	12
11	11
3	3
3	3
7	7
9	9
6	7
5	6
2	2
7	8
8	9
8	8
19	20
14	15
5	5
4	5
4	5
2	3
1	3
4	5
4	5
5	5
9	10
1	2
4	4
4	4
20	21
19	20
6	6
6	7
6	6
2	2
9	9
5	6
7	7
4	6
10	10
8	8
20	21
14	15
1	2
12	13
4	4
13	14
4	5
3	4
25	25
24	24
11	11
8	8
5	5
5	6
6	7
4	4
3	4
5	5
1	2
1	2
3	3
3	3
5	6
5	6
5	5
12	12
10	11
4	4
4	4
9	9
5	6
1	2
1	2
3	3
2	2
4	4
17	18
18	18
7	7
10	11
13	14
12	13
2	3
2	3
13	13
1	2
5	5
5	7
2	3
9	9
6	6
6	7
12	12
6	6
3	3
2	2
4	5
14	15
6	6
5	5
3	3
1	2
7	11
6	10
5	8
10	11
8	8
1	2
6	6
1	4
2	3
1	2
8	8
4	5
3	5
3	5
9	9
5	6
1	1
1	2
22	23
23	23
15	16
8	9
7	7
7	7
27	28
26	27
1	2
15	15
10	11
3	4
8	8
3	4
4	5
13	13
9	10
8	9
6	7
6	8
5	5
1	1
9	9
6	7
7	8
2	4
7	8
7	7
4	5
4	5
3	5
3	5
1	1
1	1
5	5
5	5
9	9
8	9
8	8
7	7
12	12
3	3
10	10
9	9
7	7
2	2
14	15
14	15
7	8
6	7
15	16
2	5
4	5
7	7
4	4
10	10
5	5
1	2
6	7
5	6
7	7
8	9
4	4
4	5
14	14
8	9
8	8
8	8
2	3
1	1
10	10
9	9
18	18
16	16
2	2
2	2
8	8
7	7
5	6
1	2
5	5
4	4
9	9
8	8
1	1
1	1
13	13
13	13
5	6
5	5
8	8
7	7
7	7
3	3
10	10
12	13
1	2
6	7
6	7
1	2
9	10
2	2
5	5
4	4
4	5
6	6
16	16
13	13
8	8
1	1
14	15
13	14
1	1
1	4
6	6
1	2
4	4
4	4
9	9
9	9
18	19
16	17
9	9
5	6
1	2
4	5
3	3
1	2
9	10
8	9
4	5
1	1
16	17
14	15
11	11
7	8
8	8
7	7
5	5
4	4
3	4
3	3
16	16
14	14
2	2
4	6
8	8
3	3
3	3
1	1
1	2
8	8
6	6
5	5
2	2
10	11
6	6
3	4
2	2
3	3
5	5
4	4
4	4
4	4
3	4
1	1
14	14
19	19
4	7
7	7
3	3
3	4
7	7
1	2
7	7
2	3
2	2
1	1
10	11
9	10
6	7
3	4
15	15
14	14
11	11
10	10
1	2
10	10
1	1
1	1
8	9
7	8
12	12
9	9
10	10
7	7
7	7
2	2
9	10
3	4
10	11
6	7
7	8
7	8
5	6
5	6
11	11
5	6
6	6
6	7
11	12
10	11
1	1
1	1
3	4
5	5
7	7
5	5
16	16
15	15
4	4
14	15
4	4
5	6
1	1
1	1
1	1
1	2
1	1
1	1
1	2
6	6
7	7
3	3
5	6
3	4
13	13
4	5
6	6
8	8
6	7
5	6
3	3
3	3
9	10
4	4
7	8
3	3
1	2
10	10
15	15
14	14
1	1
3	4
19	20
28	29
4	4
4	4
7	8
1	1
14	14
1	1
12	12
16	16
7	7
8	9
8	8
2	3
7	8
6	7
11	11
8	8
8	8
4	4
9	9
6	7
11	12
5	6
12	12
4	5
9	9
3	5
10	10
8	8
19	19
5	5
19	19
4	5
9	9
2	2
3	3
3	3
23	23
16	16
11	13
7	7
14	15
14	14
1	1
3	4
8	9
8	9
18	18
17	17
5	5
5	5
7	7
7	8
13	14
14	14
9	10
9	10
12	12
10	10
7	7
7	7
6	8
8	8
4	4
5	6
2	3
2	3
6	7
2	2
6	7
3	3
1	2
1	2
11	12
4	4
1	1
8	8
1	2
1	4
1	1
5	6
3	5
3	4
8	9
1	2
8	10
4	5
17	17
16	16
14	14
6	6
4	5
4	5
5	5
5	5
1	2
6	6
5	5
9	10
3	3
4	4
19	19
11	11
7	7
8	8
3	4
3	4
9	9
14	15
10	10
8	9
6	6
5	5
2	2
1	1
3	4
7	8
18	19
17	18
4	5
4	5
17	17
15	15
4	5
4	5
7	8
1	2
11	12
2	2
1	2
1	2
2	2
2	2
5	5
10	10
3	3
1	2
6	7
7	8
4	5
3	3
10	10
8	8
4	4
5	5
5	6
6	6
8	9
18	19
11	12
13	14
11	12
5	5
1	2
3	3
10	11
7	8
6	6
3	5
9	10
2	3
2	3
2	3
7	8
4	4
1	1
1	1
8	8
4	4
1	1
1	1
8	8
9	9
6	6
15	17
14	14
10	10
7	8
9	9
9	10
9	10
7	7
6	6
2	2
8	8
34	34
32	32
12	12
1	2
7	7
3	3
9	9
6	6
8	8
3	3
1	2
3	5
6	6
4	5
6	6
9	9
6	7
5	6
2	3
2	3
4	4
1	1
9	9
8	8
8	8
1	2
4	5
3	4
11	11
4	5
1	1
1	1
1	2
1	2
4	4
3	3
4	4
1	1
5	6
6	6
13	13
11	11
6	7
5	6
4	5
4	5
3	3
3	4
1	1
8	9
15	15
14	14
7	7
4	5
12	13
11	12
8	9
7	8
10	11
14	15
2	2
7	7
3	4
5	5
3	4
3	4
3	3
3	4
9	9
1	2
3	4
5	5
22	22
19	19
6	6
1	2
6	6
6	6
10	10
8	8
11	11
7	8
7	7
8	11
14	14
10	10
14	14
14	14
1	2
1	2
9	9
1	2
8	8
6	6
17	17
14	14
4	5
4	5
8	8
3	4
10	10
9	9
15	16
14	15
1	1
1	1
10	10
5	5
18	18
4	5
11	11
10	10
7	8
6	7
9	9
1	1
10	10
12	12
13	13
6	7
7	8
2	3
5	5
3	3
8	9
7	8
8	8
1	2
12	12
11	11
2	2
6	6
14	14
12	12
1	1
4	5
11	11
10	10
11	12
8	9
6	7
4	5
9	9
6	6
4	5
1	1
7	7
1	2
6	7
5	6
7	7
2	2
10	10
7	7
6	6
7	7
8	8
8	8
11	11
6	7
3	4
6	6
8	8
4	6
1	2
1	1
3	4
1	1
8	8
7	7
8	8
5	5
3	4
3	4
8	8
8	8
4	4
2	2
7	7
6	6
6	6
1	1
6	6
3	4
5	6
1	2
4	5
3	4
6	6
7	8
10	10
8	8
8	8
4	5
1	2
9	9
6	6
1	2
4	4
5	6
4	5
1	1
12	13
12	13
16	16
4	4
9	10
8	9
14	14
3	3
8	8
9	10
5	5
4	4
1	2
3	3
3	3
1	2
6	6
5	5
7	8
6	7
16	16
13	13
8	8
5	5
5	6
7	8
4	5
19	19
10	10
5	5
3	3
1	2
11	11
10	10
7	8
6	6
10	11
8	9
32	33
31	32
4	5
4	5
1	2
1	2
19	20
8	8
21	22
15	16
9	10
9	10
11	12
9	10
9	9
8	8
16	16
2	3
4	5
1	1
5	6
5	6
7	7
11	11
7	7
6	6
14	15
16	16
5	5
1	1
6	6
1	1
11	11
11	12
12	12
9	10
8	9
7	8
10	10
3	3
4	5
4	5
13	13
9	10
3	4
3	4
7	7
5	7
9	9
8	8
6	6
1	3
9	9
7	7
1	2
1	2
6	6
3	3
6	6
1	1
13	13
5	5
12	13
8	8
12	12
14	14
7	8
6	7
12	13
8	8
19	19
4	5
6	7
5	5
9	10
8	9
1	1
1	1
3	4
1	2
4	5
4	5
10	10
7	7
6	6
6	6
7	7
9	10
7	7
6	6
11	11
11	11
19	19
18	18
6	6
6	6
5	5
2	2
8	9
6	7
9	9
9	9
7	8
7	8
19	19
8	9
7	7
4	5
6	7
4	4
11	11
10	10
1	2
1	2
17	17
17	17
13	14
12	13
11	11
11	11
5	6
4	5
1	2
1	2
2	3
1	2
14	14
1	2
1	1
1	1
6	6
1	2
6	6
10	11
1	1
3	3
13	14
3	3
22	22
11	12
6	6
1	2
15	15
9	10
8	9
2	3
5	6
5	6
5	5
5	5
11	12
1	2
14	15
5	5
17	17
5	6
1	2
1	2
1	2
1	2
14	14
3	4
5	6
1	1
1	2
8	8
3	3
3	3
6	6
4	5
6	6
1	2
9	10
7	7
7	8
6	6
8	9
11	11
3	4
6	6
10	10
8	8
6	7
11	11
16	16
5	5
4	5
3	4
10	10
8	8
6	7
1	2
14	14
12	12
8	8
4	5
6	7
5	6
12	13
11	12
11	11
7	8
20	21
19	20
3	3
3	3
10	10
7	7
3	4
4	5
15	15
14	14
8	8
11	12
5	6
5	6
3	3
3	3
12	12
11	11
2	3
4	5
1	2
1	2
16	16
14	14
3	4
5	6
